source_file,output_file,action,bucket,article_source_before,article_source_after,account_before,account_after,details,target_file
base_produits_restaurant_v1.json,base_produits_restaurant_clean_v2.json,rebuild_keywords,items,Orangina 33cl x 24,Orangina 33cl x 24,6068,6068,"['orangina', '33cl', '24'] -> ['orangina', '33cl']",
base_produits_restaurant_v1.json,base_produits_restaurant_clean_v2.json,rebuild_keywords,items,SEVEN UP MOJITO 24* 33CL,SEVEN UP MOJITO 24* 33CL,601,601,"['seven', 'up', 'mojito', '24', '33cl'] -> ['seven', 'up', 'mojito', '33cl']",
base_produits_restaurant_v1.json,base_produits_restaurant_clean_v2.json,rebuild_keywords,items,100 POT SAUCE 6CL,100 POT SAUCE 6CL,6063,6063,"['100', 'pot', 'sauce', '6cl'] -> ['pot', 'sauce', '6cl']",
base_produits_restaurant_v1.json,base_produits_restaurant_clean_v2.json,rebuild_keywords,items,50 BTE SALADE KRAFT 130OML,50 BTE SALADE KRAFT 130OML,6063,6063,"['50', 'bte', 'salade', 'kraft', '130oml'] -> ['bte', 'salade', 'kraft', '130oml']",
base_produits_restaurant_v1.json,base_produits_restaurant_clean_v2.json,rebuild_keywords,items,COCACOLA BOITE SLIM 33CL,COCACOLA BOITE SLIM 33CL,6068,6068,"['cocacola', 'boite', 'slim', '33cl'] -> ['cocacola', 'boite', 'slim', '33cl', 'b0ite']",
base_produits_restaurant_v1.json,base_produits_restaurant_clean_v2.json,rebuild_keywords,items,COURGE MUSQ POTIRON BOX25 PCE FR FRANCE,COURGE MUSQ POTIRON BOX25 PCE FR FRANCE,601,601,"['courge', 'musq', 'potiron', 'box25', 'pce', 'fr'] -> ['courge', 'musq', 'potiron', 'box25', 'pce', 'fr', 'france']",
base_produits_restaurant_v1.json,base_produits_restaurant_clean_v2.json,auto_move_to_charges,items,COURGE MUSQ POTIRON BOX25 PCE FR FRANCE,COURGE MUSQ POTIRON BOX25 PCE FR FRANCE,601,601,charge_keyword:autres_charges_externes,base_charges_externes_clean_v2.json
base_produits_restaurant_v1.json,base_produits_restaurant_clean_v2.json,rebuild_keywords,items,CREME FRAI EP 6% 5L PIZZ FLORY,CREME FRAI EP 6% 5L PIZZ FLORY,601,601,"['creme', 'frai', 'ep', '6', '5l', 'pizz'] -> ['creme', 'frai', 'ep', '5l', 'pizz', 'flory']",
base_produits_restaurant_v1.json,base_produits_restaurant_clean_v2.json,rebuild_keywords,items,FANTA ORANGE EU 33cl x 24,FANTA ORANGE EU 33cl x 24,6068,6068,"['fanta', 'orange', 'eu', '33cl', '24'] -> ['fanta', 'orange', 'eu', '33cl']",
base_produits_restaurant_v1.json,base_produits_restaurant_clean_v2.json,rebuild_keywords,items,MC MAYO HTE FERMETE 4.7KG,MC MAYO HTE FERMETE 4.7KG,6011,6011,"['mc', 'mayo', 'hte', 'fermete', '4', '7kg'] -> ['mc', 'mayo', 'hte', 'fermete', '7kg']",
base_produits_restaurant_v1.json,base_produits_restaurant_clean_v2.json,rebuild_keywords,items,PDT GRE AGATA GBOX24 5KG C1 FR FRANCE,PDT GRE AGATA GBOX24 5KG C1 FR FRANCE,6011,6011,"['pdt', 'gre', 'agata', 'gbox24', '5kg', 'c1'] -> ['pdt', 'gre', 'agata', 'gbox24', '5kg', 'c1', 'fr', 'france']",
base_produits_restaurant_v1.json,base_produits_restaurant_clean_v2.json,auto_move_to_charges,items,PDT GRE AGATA GBOX24 5KG C1 FR FRANCE,PDT GRE AGATA GBOX24 5KG C1 FR FRANCE,6011,6011,charge_keyword:autres_charges_externes,base_charges_externes_clean_v2.json
base_produits_restaurant_v1.json,base_produits_restaurant_clean_v2.json,rebuild_keywords,items,SELECTO SODA 1.5L PET,SELECTO SODA 1.5L PET,6068,6068,"['selecto', 'soda', '1', '5l', 'pet'] -> ['selecto', 'soda', '5l', 'pet']",
base_produits_restaurant_v1.json,base_produits_restaurant_clean_v2.json,rebuild_keywords,items,TROPICO FR EXOTIQUE 33CL x 24,TROPICO FR EXOTIQUE 33CL x 24,6068,6068,"['tropico', 'fr', 'exotique', '33cl', '24'] -> ['tropico', 'fr', 'exotique', '33cl']",
base_produits_restaurant_v1.json,base_produits_restaurant_clean_v2.json,rebuild_keywords,items,GIGOT AGN S/OS S/V NZ HAL,GIGOT AGN S/OS S/V NZ HAL,6061,6061,"['gigot', 'agn', 's', 'os', 's', 'v'] -> ['gigot', 'agn', 'os', 'nz', 'hal', '0s']",
base_produits_restaurant_v1.json,base_produits_restaurant_clean_v2.json,rebuild_keywords,items,MPRO ESSUIE-MAIN PL.Z 200F X15,MPRO ESSUIE-MAIN PL.Z 200F X15,6063,6063,"['mpro', 'essuie', 'main', 'pl', 'z', '200f'] -> ['mpro', 'essuie', 'main', 'pl', '200f', 'x15']",
base_produits_restaurant_v1.json,base_produits_restaurant_clean_v2.json,rebuild_keywords,items,Navet x 5 Kg Net Cat 1 France,Navet x 5 Kg Net Cat 1 France,601,601,"['navet', '5', 'net', 'cat', '1', 'france'] -> ['navet', 'net', 'cat', 'france']",
base_produits_restaurant_v1.json,base_produits_restaurant_clean_v2.json,rebuild_keywords,items,POMME DE TERRE AGHATA 5 KG,POMME DE TERRE AGHATA 5 KG,601,601,"['pomme', 'terre', 'aghata', '5'] -> ['pomme', 'terre', 'aghata']",
base_produits_restaurant_v1.json,base_produits_restaurant_clean_v2.json,rebuild_keywords,items,POULET OUVERT 1KG HALLAL - 5 CX,POULET OUVERT 1KG HALLAL - 5 CX,601,601,"['poulet', 'ouvert', '1kg', 'hallal', '5', 'cx'] -> ['poulet', 'ouvert', '1kg', 'hallal', 'cx']",
base_produits_restaurant_v1.json,base_produits_restaurant_clean_v2.json,rebuild_keywords,items,GIGOT AGN A/OS HAL PAC S/V NZ,GIGOT AGN A/OS HAL PAC S/V NZ,6011,6011,"['gigot', 'agn', 'os', 'hal', 'pac', 's'] -> ['gigot', 'agn', 'os', 'hal', 'pac', 'nz', '0s']",
base_produits_restaurant_v1.json,base_produits_restaurant_clean_v2.json,rebuild_keywords,items,50 COUV BOL A SOUPE KRAFT PM,50 COUV BOL A SOUPE KRAFT PM,6063,6063,"['50', 'couv', 'bol', 'soupe', 'kraft', 'pm'] -> ['couv', 'bol', 'soupe', 'kraft', 'pm']",
base_produits_restaurant_v1.json,base_produits_restaurant_clean_v2.json,rebuild_keywords,items,COCA COLA REG PET 1.25L,COCA COLA REG PET 1.25L,6068,6068,"['coca', 'cola', 'reg', 'pet', '1', '25l'] -> ['coca', 'cola', 'reg', 'pet', '25l']",
base_produits_restaurant_v1.json,base_produits_restaurant_clean_v2.json,rebuild_keywords,items,Carotte Grosse x 10 Kg net Cat 1 France,Carotte Grosse x 10 Kg net Cat 1 France,601,601,"['carotte', 'grosse', '10', 'net', 'cat', '1'] -> ['carotte', 'grosse', 'net', 'cat', 'france']",
base_produits_restaurant_v1.json,base_produits_restaurant_clean_v2.json,rebuild_keywords,items,MC MAY0 HTE FERMETE 4.7KG,MC MAY0 HTE FERMETE 4.7KG,6011,6011,"['mc', 'may0', 'hte', 'fermete', '4', '7kg'] -> ['mc', 'may0', 'hte', 'fermete', '7kg']",
base_produits_restaurant_v1.json,base_produits_restaurant_clean_v2.json,rebuild_keywords,items,"MOZZA/EMMENT RAPE SACH 2,5KGMC","MOZZA/EMMENT RAPE SACH 2,5KGMC",6011,6011,"['mozza', 'emment', 'rape', 'sach', '2', '5kgmc'] -> ['mozza', 'emment', 'rape', 'sach', '5kgmc']",
base_produits_restaurant_v1.json,base_produits_restaurant_clean_v2.json,rebuild_keywords,items,OASIS FRAISE FRAMBOISE 33cl*24,OASIS FRAISE FRAMBOISE 33cl*24,601,601,"['oasis', 'fraise', 'framboise', '33cl', '24'] -> ['oasis', 'fraise', 'framboise', '33cl']",
base_produits_restaurant_v1.json,base_produits_restaurant_clean_v2.json,rebuild_keywords,items,OIGNON JAUNE 5 KILOS,OIGNON JAUNE 5 KILOS,601,601,"['oignon', 'jaune', '5', 'kilos'] -> ['oignon', 'jaune', 'kilos']",
base_produits_restaurant_v1.json,base_produits_restaurant_clean_v2.json,rebuild_keywords,items,TRANCHES D'AVOCAT 500G,TRANCHES D'AVOCAT 500G,601,601,"['tranches', 'd', 'avocat', '500g'] -> ['tranches', 'avocat', '500g']",
base_produits_restaurant_v1.json,base_produits_restaurant_clean_v2.json,rebuild_keywords,items,GIGOT AGN S/OS HALAL S/V NZ,GIGOT AGN S/OS HALAL S/V NZ,6061,6061,"['gigot', 'agn', 's', 'os', 'halal', 's'] -> ['gigot', 'agn', 'os', 'halal', 'nz', '0s']",
base_produits_restaurant_v1.json,base_produits_restaurant_clean_v2.json,rebuild_keywords,items,9854. EVIAN-BAD. 20X50STUB. PLEIN,9854. EVIAN-BAD. 20X50STUB. PLEIN,6061,6061,"['9854', 'evian', 'bad', '20x50stub', 'plein'] -> ['evian', 'bad', '20x50stub', 'plein']",
base_produits_restaurant_v1.json,base_produits_restaurant_clean_v2.json,rebuild_keywords,items,ARO TOMATE ENTIERE PELEE 1/2,ARO TOMATE ENTIERE PELEE 1/2,6011,6011,"['aro', 'tomate', 'entiere', 'pelee', '1', '2'] -> ['aro', 'tomate', 'entiere', 'pelee']",
base_produits_restaurant_v1.json,base_produits_restaurant_clean_v2.json,rebuild_keywords,items,50 BTE SALADE KRAFT 1000ML,50 BTE SALADE KRAFT 1000ML,6063,6063,"['50', 'bte', 'salade', 'kraft', '1000ml'] -> ['bte', 'salade', 'kraft', '1000ml']",
base_produits_restaurant_v1.json,base_produits_restaurant_clean_v2.json,rebuild_keywords,items,MPRO 50 COU RPET BOL SAL PM,MPRO 50 COU RPET BOL SAL PM,6063,6063,"['mpro', '50', 'cou', 'rpet', 'bol', 'sal'] -> ['mpro', 'cou', 'rpet', 'bol', 'sal', 'pm']",
base_produits_restaurant_v1.json,base_produits_restaurant_clean_v2.json,rebuild_keywords,items,OIG CHARC MC 7/10 8KG C1 FR 66FRANCE,OIG CHARC MC 7/10 8KG C1 FR 66FRANCE,6012,6012,"['oig', 'charc', 'mc', '7', '10', '8kg'] -> ['oig', 'charc', 'mc', '8kg', 'c1', 'fr', '66france']",
base_produits_restaurant_v1.json,base_produits_restaurant_clean_v2.json,rebuild_keywords,items,0IG CHARC MC 7/10 8KG C1 FR 66FRANCE,0IG CHARC MC 7/10 8KG C1 FR 66FRANCE,6011,6011,"['0ig', 'charc', 'mc', '7', '10', '8kg'] -> ['0ig', 'charc', 'mc', '8kg', 'c1', 'fr', '66france']",
base_produits_restaurant_v1.json,base_produits_restaurant_clean_v2.json,rebuild_keywords,items,ESSUIE MAIN GAUFFRE 450 FORMAT X6,ESSUIE MAIN GAUFFRE 450 FORMAT X6,6068,6068,"['essuie', 'main', 'gauffre', '450', 'format', 'x6'] -> ['essuie', 'main', 'gauffre', 'format', 'x6']",
base_produits_restaurant_v1.json,base_produits_restaurant_clean_v2.json,rebuild_keywords,items,FILET PLT BLC HAL 5KG UE SAT,FILET PLT BLC HAL 5KG UE SAT,6011,6011,"['filet', 'plt', 'blc', 'hal', '5kg', 'ue'] -> ['filet', 'plt', 'blc', 'hal', '5kg', 'ue', 'sat']",
base_produits_restaurant_v1.json,base_produits_restaurant_clean_v2.json,rebuild_keywords,items,"FROMAGE BLANC 3,1% 1KG","FROMAGE BLANC 3,1% 1KG",601,601,"['fromage', 'blanc', '3', '1', '1kg'] -> ['fromage', 'blanc', '1kg']",
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,rebuild_keywords,items,Entrée CTTE (Camionnette) (Abatt: 100),Entrée CTTE (Camionnette) (Abatt: 100),6068,6068,"['entree', 'ctte', 'camionnette', 'abatt', '100'] -> ['entree', 'ctte', 'camionnette', 'abatt']",
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,auto_move_to_charges,items,Condition de livraison,Condition de livraison,607,607,charge_keyword:transport_et_logistique,base_charges_externes_clean_v2.json
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,rebuild_keywords,items,Carburant GO,Carburant GO,6063,6063,"['carburant', 'go'] -> ['carburant']",
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,rebuild_keywords,items,GO (Carburant),GO (Carburant),6063,6063,"['go', 'carburant'] -> ['carburant']",
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,rebuild_keywords,items,Série Speciale B&YOU 200Go,Série Speciale B&YOU 200Go,606,606,"['serie', 'speciale', 'b', 'you', '200go'] -> ['serie', 'speciale', 'you', '200go']",
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,rebuild_keywords,items,Crédit lavage 100 EUR,Crédit lavage 100 EUR,6068,6068,"['credit', 'lavage', '100', 'eur'] -> ['credit', 'lavage', 'pack', 'valoir', 'stations', 'partenaires']",
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,auto_move_to_charges,items,Crédit lavage 100 EUR,Crédit lavage 100 EUR,6068,6068,service_transport_like,base_charges_externes_clean_v2.json
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,rebuild_keywords,items,SMS/MMS vers l'international,SMS/MMS vers l'international,6062,6062,"['sms', 'mms', 'vers', 'l', 'international'] -> ['sms', 'mms', 'vers', 'international']",
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,rebuild_keywords,items,Supreme+ Go (Carburant),Supreme+ Go (Carburant),6063,6063,"['supreme', 'go', 'carburant'] -> ['supreme', 'carburant']",
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,rebuild_keywords,items,Carburant GO (Gazole),Carburant GO (Gazole),6063,6063,"['carburant', 'go', 'gazole'] -> ['carburant', 'gazole']",
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,rebuild_keywords,items,Carburant GO - Pompe 06,Carburant GO - Pompe 06,6063,6063,"['carburant', 'go', 'pompe', '06'] -> ['carburant', 'pompe']",
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,rebuild_keywords,items,GO (Gazole),GO (Gazole),6063,6063,"['go', 'gazole'] -> ['gazole']",
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,auto_move_to_charges,items,Lavage,Lavage,6068,6068,service_transport_like,base_charges_externes_clean_v2.json
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,auto_move_to_charges,items,Lavage MP3,Lavage MP3,6062,6062,service_transport_like,base_charges_externes_clean_v2.json
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,rebuild_keywords,items,CAPTEUR D'USURE,CAPTEUR D'USURE,6061,6061,"['capteur', 'd', 'usure'] -> ['capteur', 'usure']",
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,rebuild_keywords,items,CARTER D'HUILE,CARTER D'HUILE,6062,6062,"['carter', 'd', 'huile'] -> ['carter', 'huile']",
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,rebuild_keywords,items,HUILE BVA 725 1L (PDP),HUILE BVA 725 1L (PDP),6062,6062,"['huile', 'bva', '725', '1l', 'pdp'] -> ['huile', 'bva', '1l', 'pdp']",
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,rebuild_keywords,items,HUILE MOT 229-52 vrac 5W30,HUILE MOT 229-52 vrac 5W30,6062,6062,"['huile', 'mot', '229', '52', 'vrac', '5w30'] -> ['huile', 'mot', 'vrac', '5w30', 'rac']",
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,rebuild_keywords,items,SYSTEME REGULATION D AIR,SYSTEME REGULATION D AIR,6062,6062,"['systeme', 'regulation', 'd', 'air'] -> ['systeme', 'regulation', 'air']",
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,suspicious_account,items,FILTRE POUSSIERE,FILTRE POUSSIERE,626,626,product_account_prefix_unexpected:626,
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,rebuild_keywords,items,ELEMENT DE FILTRE D'HUILE,ELEMENT DE FILTRE D'HUILE,6062,6062,"['element', 'filtre', 'd', 'huile'] -> ['element', 'filtre', 'huile']",
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,rebuild_keywords,items,RIVET SYSTEME REGULATION D AIR,RIVET SYSTEME REGULATION D AIR,6062,6062,"['rivet', 'systeme', 'regulation', 'd', 'air'] -> ['rivet', 'systeme', 'regulation', 'air']",
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,suspicious_account,items,BATTERIE DE DEMARRAGE,BATTERIE DE DEMARRAGE,615,615,product_account_prefix_unexpected:615,
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,suspicious_account,items,Gazole Excellium,Gazole Excellium,6227,6227,product_account_prefix_unexpected:6227,
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,suspicious_account,items,Gazole Premier,Gazole Premier,6227,6227,product_account_prefix_unexpected:6227,
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,suspicious_account,items,AdBlue Pompe,AdBlue Pompe,6227,6227,product_account_prefix_unexpected:6227,
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,rebuild_keywords,items,[JANTE] R19x8.5 5X112 ET 43 66.6 B1048 MB,[JANTE] R19x8.5 5X112 ET 43 66.6 B1048 MB,6062,6062,"['jante', 'r19x8', '5', '5x112', '43', '66'] -> ['jante', 'r19x8', '5x112', 'b1048', 'mb']",
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,rebuild_keywords,items,[JANTE] R19x8.5 5X112 ET 43 66.6 B1048,[JANTE] R19x8.5 5X112 ET 43 66.6 B1048,6062,6062,"['jante', 'r19x8', '5', '5x112', '43', '66'] -> ['jante', 'r19x8', '5x112', 'b1048']",
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,rebuild_keywords,items,[PNEUS] 245 40 19 (98y),[PNEUS] 245 40 19 (98y),6062,6062,"['pneus', '245', '40', '19', '98y'] -> ['pneus', '98y']",
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,rebuild_keywords,items,[PNEUS] 275 35 19 (100y),[PNEUS] 275 35 19 (100y),6062,6062,"['pneus', '275', '35', '19', '100y'] -> ['pneus', '100y']",
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,rebuild_keywords,items,[ACCESSOIRES] BOULON POUR JANTES / ROUES M14X1.50 28mm,[ACCESSOIRES] BOULON POUR JANTES / ROUES M14X1.50 28mm,6062,6062,"['accessoires', 'boulon', 'jantes', 'roues', 'm14x1', '50'] -> ['accessoires', 'boulon', 'jantes', 'roues', 'm14x1', '28mm']",
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,suspicious_account,items,LIQUIDE DE FREIN,LIQUIDE DE FREIN,615,615,product_account_prefix_unexpected:615,
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,suspicious_account,items,CARTOUCHE DE FILTRE A AIR,CARTOUCHE DE FILTRE A AIR,615,615,product_account_prefix_unexpected:615,
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,suspicious_account,items,FILTRE A POUSSIERES,FILTRE A POUSSIERES,615,615,product_account_prefix_unexpected:615,
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,suspicious_account,items,FILTRE POUSSIERE FIN,FILTRE POUSSIERE FIN,615,615,product_account_prefix_unexpected:615,
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,suspicious_account,items,FILTRE AIR,FILTRE AIR,615,615,product_account_prefix_unexpected:615,
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,auto_move_to_charges,items,KIT DE REPARATION SUPPORT BAGUETTE ENJOLIVEUSE,KIT DE REPARATION SUPPORT BAGUETTE ENJOLIVEUSE,6062,6062,charge_keyword:entretien_et_maintenance,base_charges_externes_clean_v2.json
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,rebuild_keywords,items,022 H.MOT 229.71 1 L OW20/HUILE M CSVP,022 H.MOT 229.71 1 L OW20/HUILE M CSVP,6062,6062,"['022', 'h', 'mot', '229', '71', '1'] -> ['mot', 'ow20', 'huile', 'csvp']",
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,rebuild_keywords,items,J.PC.CARTOUCH.FILTR.HUILE,J.PC.CARTOUCH.FILTR.HUILE,615,615,"['j', 'pc', 'cartouch', 'filtr', 'huile'] -> ['cartouch', 'filtr', 'huile']",
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,suspicious_account,items,J.PC.CARTOUCH.FILTR.HUILE,J.PC.CARTOUCH.FILTR.HUILE,615,615,product_account_prefix_unexpected:615,
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,rebuild_keywords,items,"JOINT TORIQUE, 39.8X2.2","JOINT TORIQUE, 39.8X2.2",6062,6062,"['joint', 'torique', '39', '8x2', '2'] -> ['joint', 'torique', '8x2']",
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,rebuild_keywords,items,CAPTEUR D'USURE PLAQUETTE,CAPTEUR D'USURE PLAQUETTE,615,615,"['capteur', 'd', 'usure', 'plaquette'] -> ['capteur', 'usure', 'plaquette']",
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,suspicious_account,items,CAPTEUR D'USURE PLAQUETTE,CAPTEUR D'USURE PLAQUETTE,615,615,product_account_prefix_unexpected:615,
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,suspicious_account,items,GARNITURE DE FREIN,GARNITURE DE FREIN,626,626,product_account_prefix_unexpected:626,
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,suspicious_account,items,GARNITURE FREINA DISQUE,GARNITURE FREINA DISQUE,615,615,product_account_prefix_unexpected:615,
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,rebuild_keywords,items,OML MUL NETT. FREIN 50,OML MUL NETT. FREIN 50,6063,6063,"['oml', 'mul', 'nett', 'frein', '50'] -> ['oml', 'mul', 'nett', 'frein']",
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,suspicious_account,items,PATE POUR FREINS,PATE POUR FREINS,626,626,product_account_prefix_unexpected:626,
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,suspicious_account,items,CPT USURE GARNITURES FR,CPT USURE GARNITURES FR,615,615,product_account_prefix_unexpected:615,
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,auto_move_to_charges,items,CPT USURE GARNITURES FR,CPT USURE GARNITURES FR,615,615,service_account_prefix,base_charges_externes_clean_v2.json
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,auto_move_to_charges,items,Bouclier avant complet remplacer,Bouclier avant complet remplacer,6062,6062,service_transport_like,base_charges_externes_clean_v2.json
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,auto_move_to_charges,items,Traverse avant remplacer (pare-chocs déposé),Traverse avant remplacer (pare-chocs déposé),6062,6062,service_transport_like,base_charges_externes_clean_v2.json
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,suspicious_account,items,"Filtre à air, remplacer","Filtre à air, remplacer",615,615,product_account_prefix_unexpected:615,
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,auto_move_to_charges,items,"Filtre à air, remplacer","Filtre à air, remplacer",615,615,service_transport_like,base_charges_externes_clean_v2.json
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,suspicious_account,items,"Filtre à carburant, remplacer","Filtre à carburant, remplacer",615,615,product_account_prefix_unexpected:615,
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,auto_move_to_charges,items,"Filtre à carburant, remplacer","Filtre à carburant, remplacer",615,615,service_transport_like,base_charges_externes_clean_v2.json
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,rebuild_keywords,items,ESOE60ES B: remplacer le liquide de frein,ESOE60ES B: remplacer le liquide de frein,6062,6062,"['esoe60es', 'b', 'remplacer', 'liquide', 'frein'] -> ['esoe60es', 'remplacer', 'liquide', 'frein']",
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,auto_move_to_charges,items,ESOE60ES B: remplacer le liquide de frein,ESOE60ES B: remplacer le liquide de frein,6062,6062,service_transport_like,base_charges_externes_clean_v2.json
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,rebuild_keywords,items,Supplément a la maintenance: faire l'appoint d'AdBlue (R),Supplément a la maintenance: faire l'appoint d'AdBlue (R),6062,6062,"['supplement', 'maintenance', 'faire', 'l', 'appoint', 'd'] -> ['supplement', 'maintenance', 'faire', 'appoint', 'adblue']",
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,auto_move_to_charges,items,Supplément a la maintenance: faire l'appoint d'AdBlue (R),Supplément a la maintenance: faire l'appoint d'AdBlue (R),6062,6062,service_transport_like,base_charges_externes_clean_v2.json
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,suspicious_account,items,REMPLACEMENT DES PLAQUETTES DE FREIN AR,REMPLACEMENT DES PLAQUETTES DE FREIN AR,626,626,product_account_prefix_unexpected:626,
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,auto_move_to_charges,items,Remplacer la batterie du reseau de bord (Apres controle),Remplacer la batterie du reseau de bord (Apres controle),6068,6068,service_transport_like,base_charges_externes_clean_v2.json
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,rebuild_keywords,items,ACCESSOIRES Écrous antivols de roue / M14 x1.5MM28MM,ACCESSOIRES Écrous antivols de roue / M14 x1.5MM28MM,6062,6062,"['accessoires', 'ecrous', 'antivols', 'roue', 'm14', 'x1'] -> ['accessoires', 'ecrous', 'antivols', 'roue', 'm14', 'x1', '5mm28mm']",
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,rebuild_keywords,items,ANN: KIT EMBRAYAGE VOLANT LUK 600 0328 00 (600032800),ANN: KIT EMBRAYAGE VOLANT LUK 600 0328 00 (600032800),6063,6063,"['ann', 'kit', 'embrayage', 'volant', 'luk', '600'] -> ['ann', 'kit', 'embrayage', 'volant', 'luk', '600032800']",
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,rebuild_keywords,items,"BOOSTER LITHIUM FV 1200 garantie 2 An(s) dont éco-part. 0,14","BOOSTER LITHIUM FV 1200 garantie 2 An(s) dont éco-part. 0,14",6063,6063,"['booster', 'lithium', 'fv', '1200', 'garantie', '2'] -> ['booster', 'lithium', 'fv', 'garantie', 'an', 'dont', 'eco', 'part']",
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,rebuild_keywords,items,CARTOUCHE DE FILTRE,CARTOUCHE DE FILTRE,6062,6062,"['cartouche', 'filtre'] -> ['cartouche', 'filtre', 'facture', 'selon', 'bareme', 'temps', 'passe']",
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,suspicious_account,items,GRAISSE SYNTHETIQUE,GRAISSE SYNTHETIQUE,615,615,product_account_prefix_unexpected:615,
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,auto_move_to_charges,items,GRAISSE SYNTHETIQUE,GRAISSE SYNTHETIQUE,615,615,service_account_prefix,base_charges_externes_clean_v2.json
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,rebuild_keywords,items,LITRE MOBIL SUPER 3000 XE,LITRE MOBIL SUPER 3000 XE,6062,6062,"['litre', 'mobil', 'super', '3000', 'xe'] -> ['litre', 'mobil', 'super', 'xe']",
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,rebuild_keywords,items,MASSE A COLLER-12 X 5G-NOIR,MASSE A COLLER-12 X 5G-NOIR,6062,6062,"['masse', 'coller', '12', '5g', 'noir'] -> ['masse', 'coller', '5g', 'noir']",
base_produits_transport_v1.json,base_produits_transport_clean_v2.json,rebuild_keywords,items,Rénovation 3 jantes de Mercedes classe S en 21 pouces bi-couleur,Rénovation 3 jantes de Mercedes classe S en 21 pouces bi-couleur,6068,6068,"['renovation', '3', 'jantes', 'mercedes', 'classe', 's'] -> ['renovation', 'jantes', 'mercedes', 'classe', 'pouces', 'bi', 'couleur']",
