file,metier,article,action,old_account,new_account,reason
base_produits_epicerie_clean_v2.json,epicerie,BAN 18.5KG PREM ANT FR C1FRANCE,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,FANTA CITRON BTE SLIM 33CL,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,MRFREEZE CLASSIC ASS 45 ML,clean_or_account_fix,6062,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,CAPRISUN TROPICAL 20CLX10,clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,MONSTER L. HAMILTON S/S BTE50C,clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,EVIAN 1.5L PET,clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,EAU DE SOURCE CRISTALINE (24X50CL),clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,RED BULL(24x25cl),clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,OASIS TROPICAL (24x33cl),clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,MIRINDA ORANGE (24x33cl),clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,LAIT DEMI ECREME BOURG FLEURI (6x1L),clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,MIRINDA FRAISE(24x33cl),clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,LAIT DEMI ECREME VIVA (6x1L),clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,NECTAR D'ORANGE (6x2L),clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,JAVEL2L,clean_or_account_fix,6063,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,EAU DE SOURCE CRISTALINE (6x1.5L),clean_or_account_fix,6071,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,EAU VOLVIC PACK (6x1.5L),clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,EAU EVIAN (6x1.5L),clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,CAPRI SUN MULTIVITAMINE (4x(10x20cl),clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,OIGNONS JAUNE M 6/8 05kg,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,TROPICO 1.5LX6,clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,COCA COLA VANILLE 33X24,clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,JAVEL 2L,clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,RIZ PARFUME CASSE 1 FOIS 1KG (X10) CAMBODGE,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,RIZ PARFUME CASSE 1 FOIS 5KG (X5) CAMBODGE,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,RIZ PARFUME LONG PERLE ASIE 1 KG (X10) CAMBODGE,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,EXTREME VANILLE X8 NESTLE,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,THE STARLING AROMES DIVERS 400G (X12) FRANCE ANANAS/COCO,clean_or_account_fix,6011,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,CHIPS PLANTAIN NUMBER ONE 85G (X20) COLOMBIE EPICEE,clean_or_account_fix,6011,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,RED ONE CIRE CHEVEUX BLEU 150ML FRANCE,clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,"1,50L Water Lily Wave Tout Surface All purpose",clean_or_account_fix,607,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,5L (100 Lavages) Couleur Lessive Liquide,clean_or_account_fix,607,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,550ML (22 Lavages) Essence Marine Adoucissant Sea Minerals (IT),clean_or_account_fix,607,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,750ML Citron Liquide vaisselle Fraicheur,clean_or_account_fix,607,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,750ML Pomme Liquide vaisselle Fraicheur,clean_or_account_fix,607,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,750ML Grenade Liquide vaisselle Fraicheur,clean_or_account_fix,607,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,750ML Péche Liquide vaisselle Fraicheur,clean_or_account_fix,607,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,COCA VANILLE 50CLX12,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,OASIS POMME POIRE SLIM33CL,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,OASIS FRAIS/FRAMB SLIM33CLX6,move_to_charges,6061,6227,produit contient indices charge/service
base_produits_epicerie_clean_v2.json,epicerie,LAIT CONC NNSUC ENTIER 410G,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,LAY'S POULET ROTI 145G,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,LA X JAVEL ORIGINAL 3X25OML,clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,RETRO REPULSIF ULTRASO RONGEUR,clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,ARO LIQ VAISS MAIN CIT 3X1L,clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,TETE BRUL BARRE FRAISE X 150,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,LAIT UHT 1/2ECR 1L BT GRANDI,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,CANDY UP CHOC NO1S BK 6X2OCLX,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,MAXl BURGER LC 6X82G ARO,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,BAN 8.5KG PREM ANTILLES C1 FRANCE FRANCE,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,POM ELSTAR 170/220G 4K C1 FR FRANCE,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,CLEM BERKANE IGP CAL.2 5.5KG MAR C1 MAROC,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,OR NAVEL. MLLE CAL.4 ES C1ESPAGNE,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,MINUT MAID MULTFRT BT33CLX240S,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,PERRIER 1L PET,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,VINAIGRE BLANC 8 - 1 L ARO,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,PRINGLES CREAM OIGNON 175G,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,ATTIEKE FRAIS (a Peser),move_to_charges,607,6227,produit contient indices charge/service
base_produits_epicerie_clean_v2.json,epicerie,LIPTON PECHE PET (6x1.25L) offre 5 1 gratuit,clean_or_account_fix,607,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,NEM CREVETTE HALAL (14xScht 20Pcs 800g),clean_or_account_fix,607,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,LAIT UHT 1/2ECR 1L BT LAITDICl,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,COCO POPS ORIGINAL 330G,clean_or_account_fix,6062,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,BERLINGOTS SUPER COCO 20X125ML,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,SUCRE MCX BLC N 4 1KG ROCHAMB,clean_or_account_fix,6062,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,OASIS POMME POIRE 33X24,clean_or_account_fix,607,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,SIROP RIOBA KIWI 1L VP,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,SIROP RIOBA FRAISE 1L VP,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,SIROP RIOBA POMME VERT 1L VP,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,EXTREME FRAISE VANILLE X8,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,EXTREME CAFE X8,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,8 PAIN CHOCOLAT LC 360G ROCH,clean_or_account_fix,6011,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,LEVURE 42G 24 FALA MENAGERE,clean_or_account_fix,6062,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,POI ROCHA 65/70 4.3K C1 POR PORTUGAL,clean_or_account_fix,6064,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,TROPICANA 6X1.5,clean_or_account_fix,607,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,FUZETEA PECHE PET 125CL,clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,MANGUE PRE.MURIE METRO CHEF PEROU C 1 PEROU,clean_or_account_fix,6011,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,MAND TANG GOL MLLE Cal.1/1X C1 ESPESPAGNE,clean_or_account_fix,6011,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,MILKA TENDRE LAIT 100GRS X2,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,SUCETTE TACHE LANGUE BICOLORE,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,SUCETTE TACHE LANGUE TUBO 150,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,ASIS TROPICAL 50CL PET,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,CRUNCH LAIT TABLETTE 100Gx5,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,SNICKERS 75G 2P,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,LIME METRO CHEF CAL 1/2 BRESIL C1BRESIL,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,CHOU BLANC 6 PC CAT1 FR FRANCE,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,CREME UHT 3 2OCL 12 ELLE VIRE,clean_or_account_fix,6063,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,"PEPSI REGULAR PET 1,5L",clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,PAPIER TOILETTE 9X12,clean_or_account_fix,6061,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,GARLAN POT AIL FH 150G,clean_or_account_fix,607,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,RED BULL SEA BLUE BOITE 25CL,clean_or_account_fix,6068,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,20 RLX 57X40X12 THERM SBPA,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,CHIPS PLANTAIN DOUX N 1 (20x859),clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,SUCRE EN POUDRE DIDON (10x1kg),clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,CONCENTRE DE TOMATE ROLLI 4/4 (12x880g),clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,BAN 8.5KG PREM ANTILL C1 FRANCE,clean_or_account_fix,6064,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,POM P.LADY/CR 201/270 FR CAT1 FRANCE,clean_or_account_fix,6064,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,"Climatiseur monosplit réver 7KW/5,6KW 24K EQUATION",clean_or_account_fix,6063,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,Liaison frigo 1/4-1/2 (15m),clean_or_account_fix,6063,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,Lot de 4 amortisseurs 30x28,clean_or_account_fix,6063,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,Coude 90 80x60,clean_or_account_fix,6063,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,Goulotte 80x60 (2m),clean_or_account_fix,6063,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,Boite chev a frapper,clean_or_account_fix,6063,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,Bouteille Azt 110Bar,clean_or_account_fix,6063,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,"Cable 4G2,5 25m",clean_or_account_fix,6063,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,Petite fourniture pour évacuation,clean_or_account_fix,6063,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,Disjoncteur 20A,clean_or_account_fix,6063,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,"Main d' uvre (2 jours d'intervention) Récupération du fluide, Dépose des unités, passage du cable électrique, passage des tuyaux frigorifique et mise en service",move_to_charges,6041,6227,produit contient indices charge/service
base_produits_epicerie_clean_v2.json,epicerie,FLOUP SIROP GRENADINE (20 Pieces),clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,FLOUP SIROP MENTHE (20 Piéces),clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,FLOUP LAIT CHOCOLAT (20 Piéces),clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,FLOUP LAIT CACAHUETE (20 Piéces),clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,COCA COLA Import (24x33cl),clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,FLOUP SODA BANANE(20 Piéces),clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,FLOUP SIROP PECHE (20 Pieces),clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,FLOUP SIROP ORANGE BLEU(20 Pieces),clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,HAWAI 33X24,clean_or_account_fix,607,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,COURG FILET 2K 14/21C1ESP ESPAGNE,clean_or_account_fix,6011,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,LAY'S BOLOGNAISE 145G,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,MALABAR MULTI FRUITS X200,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,TETE BRULEE JUNGLE BAR 1500GR,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,LAIT FERMENTE 1L BK LUXLAIT X,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,EAU DE SOURCE CRISTALINE (24X50CL) offre 10 1 gratu,clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,SPRITE FRESH BOITE SLIM 33CL,clean_or_account_fix,6068,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,NESQUIK 300G,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,OASIS ICE TEA MNG/PASS BT33CL,clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,LIPTON PASTEQ/ MENTH PET 50CL,clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,HAWAI TROPICAL ESP (6x1.5L) offre 10 1 gratuit,clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,HAWAI FRAISE ESP (6x1.5L) offre 10 1 gratuit,clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,VIMTO SODA (6x2L),clean_or_account_fix,6071,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,VIMTO SODA (24x33cl),clean_or_account_fix,6071,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,COLABIZZ SAC 2 KG LEO,clean_or_account_fix,607,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,SAC VRAC PINGOUIN 1 KG,clean_or_account_fix,607,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,BEST FIZZ SAC 1 KG,clean_or_account_fix,607,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,LAIT UHT 1/2ECR 1L BT LAITDIC,clean_or_account_fix,607,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,CITR NT VERNA MC 2.5KG CAL.4 ES C1ESPAGNE,clean_or_account_fix,607,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,BV SEL FIN 550G LA BALEINE,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,BURGER LC 6 X 50G ARO,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,CHEVRE STE MAURE 200G SOIGN,clean_or_account_fix,6063,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,SUCRE DE TABLE BTE VERSEUSE (15x750g),clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,FLOUP PINA COLADA 125MLX20,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,FLOUP FRAISE 20 X 125ML,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,MAGNUM CLASSIC 10OML X8,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,ClTR NT VERNA MC 2.5KG CAL.4 ES C1ESPAGNE,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,AIL BLANC 3 TETES 6/8 C1 ESP 20 ESPAGNE,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,OASIS TROPICAL SLIM BTE 33CL,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,750ML Pro Spray Nettoyant Desinfectant Multi-Surfaces,clean_or_account_fix,607,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,750ML Pro Spray Nettoyant Multi Surface Brillance (BG),clean_or_account_fix,607,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,LAIT ENT UHT BT1L MC ENGAGEX,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,LIME CAL 42/48F BRESIL C1 CoIis BRESIL,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,OR FILET CAL.5/6 2KG ES C1 ESPAGNE,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,AUBERG BQ 1.2KG Cal.3/4 ESP C1 ESPAGNE,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,PV VERT BQ 1.2KG 70/90 ESP C1 ESPAGNE,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,LIME CAL 54/60 FILET 1KG BRESIL C1 BRESIL,clean_or_account_fix,6066,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,MAND NADORCOTT GAMIN SEL CaI.2 C1 ESPESPAGNE,clean_or_account_fix,6066,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,Mme PROFF 750ML Citron Liquide vaisselle Fraicheur,clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,Mme PROFF 750ML Grenade Liquide vaisselle Fraicheur,clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,Mme PROFF 750ML Lave Vitre CAMSIL,clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,Mme PROFF 750ML Péche Liquide vaisselle Fraicheur,clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,Mme PROFF 750ML Pomme Liquide vaisselle Fraicheur,clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,MR PROPRE 1.5L Ultra Javel Eucalyptus Bleekmidel,clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,VELVERA Cotton-tiges 100 pcs Pamuklu Cubuk 100 adet,clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,BEURRE DX PLQ. 250G ROCHAMB,clean_or_account_fix,6063,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,AVOCAT PRE MURl 203/243g MC PEROU C1 PEROL,clean_or_account_fix,6064,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,CIF 750ML Créme Micro-Cristal Citron,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,BOLD 840ML Lavande Camomille Lessive Liquide (24 Lavages),clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,DASH 5L (100 Lavages) Universelle Lessive Liquide,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,DASH 6KG (100 Lavages) Couleur Lessive Poudre Color Frische,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,75ML Dentifrice Protection Gencives Anti Cavity Protection,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,LIPTON PECHE BTE 33CL SLIM,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,PV VERT MC 90/110 3KG ESP C1ESPAGNE,clean_or_account_fix,6064,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,PATE FEUILLETEE 230G ROC,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,GINGER BEER BOITE 33CL,clean_or_account_fix,6061,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,Sauce bolognaise halal boeuf 400gr ZAKIA,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,Petits pois très fins jeunes carottes 4/4 BELLE FRANCE,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,Petits pois extra fins 3x200gr BELLE FRANCE,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,COCA COLA PET 50CL,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,CANDY UP CHOC NO1S BK 6X20CL X,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,TROPICO TROPICAL BTE 33CL SLIM,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,OASI POMM /CASS /FRAM 5OCL PET,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,TROPICO FRAISE KIWI BT 33CL Sl,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,OASIS ICE TEA PECHE PET 5OCLX,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,SCHWEPPES POMME SLIM 33CL,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,"POM GALA 201/270 C1 CHIL.4,5KG CHILI",clean_or_account_fix,6062,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,POM GOLD 136/180 8kg METRO CHEF C1 FRFRANCE,clean_or_account_fix,6063,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,POM GALA 136/180 8kg METRO CHEF C1 FRFRANCE,clean_or_account_fix,6063,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,TOM RDE MC 67 6KG 56 C1 MAROCMAROC,clean_or_account_fix,6011,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,LAIT CONC SUCRE TUBE 300G REG,clean_or_account_fix,6062,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,OEUF MOYEN TEINTE x30 (10 PIts/colis) DUFER,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,HOLYWOOD FRAISE 11 TAB,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,POI ROCHA 60/65 4K C1 PRT PORTUGAL,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,HAMOUD BOUALEM LIMON AL (6x1.5L),clean_or_account_fix,6011,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,RIZ LONG BASMATI ELEPHANT TER SOL (12x1kg),clean_or_account_fix,6071,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,MANGUE PRE. MURIE METRO CHEF ESP C1 ESPAGNE,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,POM GALA 170/220 1R C1 FR FRANCE,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,AIL BLANC 3 TETES 6/8 C1 FR 20 FRANCE,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,SENSEO CORSE 54 DOSETTES,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,POI ROCHA 65/70 4.3K C1 PRT PORTUGAL,clean_or_account_fix,601,607,keywords/account normalized
